Destination URL,Sample Time Duration (s),Latency Sum (s),Number of Hops,Address 1,Latency (s),Address 2,Latency (s),Address 3,Latency (s),Address 4,Latency (s),Address 5,Latency (s),Address 6,Latency (s),Address 7,Latency (s),Address 8,Latency (s),Address 9,Latency (s),Address 10,Latency (s),Address 11,Latency (s),Address 12,Latency (s),Address 13,Latency (s),Address 14,Latency (s),Address 15,Latency (s),Address 16,Latency (s),Address 17,Latency (s),Address 18,Latency (s),Address 19,Latency (s),Address 20,Latency (s),Address 21,Latency (s),Address 22,Latency (s),Address 23,Latency (s),Address 24,Latency (s),Address 25,Latency (s),Address 26,Latency (s),Address 27,Latency (s),Address 28,Latency (s),Address 29,Latency (s),Address 30,Latency (s)
yahoo.com,42.67791581,595,13,192.168.165.35 (192.168.165.35),3,128.198.192.2 (128.198.192.2),11,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10.66666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),14,206.53.175.18 (206.53.175.18),15,ae-8.pat2.che.yahoo.com (209.191.64.80),66,ae-0.pat2.bfy.yahoo.com (209.191.64.63),155,et-1-0-1.pat1.bfz.yahoo.com (209.191.64.183),50.66666667,et-18-0-1.msr1.bf2.yahoo.com (72.30.223.29),47.66666667,et-1-1-0.clr2-a-gdc.bf2.yahoo.com (74.6.122.57),55.33333333,lo0.fab2-1-gdc.bf2.yahoo.com (74.6.123.243),53.66666667,usw2-1-lbb.bf2.yahoo.com (74.6.98.139),54.33333333,media-router-fp74.prod.media.vip.bf1.yahoo.com (74.6.143.26),58.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple.com,15.43806362,91.66666667,7,192.168.165.35 (192.168.165.35),2,128.198.192.2 (128.198.192.2),21,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),22,core-910-ptr.frgp.net (192.43.217.170),13,206.51.46.20.any2ix.coresite.com (206.51.46.20),11.33333333,apple.com.pa (17.253.144.10),12.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glassdoor.com,33.07089353,105,6,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.3 (128.198.192.3),46,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),11.33333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11.33333333,206.53.175.20 (206.53.175.20),18.66666667,104.17.91.51 (104.17.91.51),15.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facebook.com,28.82219744,73.83333333,9,192.168.165.35 (192.168.165.35),2.666666667,128.198.192.3 (128.198.192.3),10.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.333333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),12.66666667,173.252.67.3 (173.252.67.3),12.5,edge-star-mini-shv-01-den4.facebook.com (157.240.28.35),27.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube.com,41.09554815,99,9,192.168.165.35 (192.168.165.35),3.333333333,128.198.192.2 (128.198.192.2),14,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11,core-910-ptr.frgp.net (192.43.217.170),11.66666667,72.14.194.239 (72.14.194.239),14.33333333,108.170.254.65 (108.170.254.65),14,172.253.75.177 (172.253.75.177),10,den16s08-in-f14.1e100.net (142.250.72.46),11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google.com,41.43263912,152.6666667,9,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.2 (128.198.192.2),10.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),15.66666667,core-910-ptr.frgp.net (192.43.217.170),9.666666667,72.14.194.239 (72.14.194.239),47,108.170.254.81 (108.170.254.81),19.66666667,142.251.51.155 (142.251.51.155),19,den16s09-in-f14.1e100.net (142.250.72.78),20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
twitter.com,34.64307165,184.6666667,10,192.168.165.35 (192.168.165.35),3.333333333,128.198.192.3 (128.198.192.3),12.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),12.33333333,core-910-ptr.frgp.net (192.43.217.170),16.66666667,den-b1-link.ip.twelve99.net (62.115.63.78),9.666666667,sjo-b23-link.ip.twelve99.net (213.155.133.171),36,twitter-ic322868-sjo-b21.ip.twelve99-cust.net (62.115.49.193),38.66666667,104.244.42.129 (104.244.42.129),46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wordpress.com,19.92721343,76.33333333,7,192.168.165.35 (192.168.165.35),2,128.198.192.3 (128.198.192.3),13.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),14,core-910-ptr.frgp.net (192.43.217.170),13.66666667,206.51.46.81.any2ix.coresite.com (206.51.46.81),12.33333333,192.0.78.9 (192.0.78.9),11.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gmail.com,40.93774891,160.6666667,9,192.168.165.35 (192.168.165.35),13.33333333,128.198.192.3 (128.198.192.3),10.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),25.66666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),10.66666667,core-910-ptr.frgp.net (192.43.217.170),14,72.14.194.239 (72.14.194.239),41.66666667,108.170.252.209 (108.170.252.209),16,142.251.61.183 (142.251.61.183),16,den08s05-in-f5.1e100.net (142.250.69.229),12.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tripadvisor.com,31.2145102,1009.333333,15,192.168.165.35 (192.168.165.35),2,128.198.192.3 (128.198.192.3),10.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),20,core-1850-ptr.frgp.net (192.43.217.194),12,et-5-1-0.3469.rtsw.denv.net.internet2.edu (198.71.47.18),10.33333333,ae-3.4079.rtsw.salt.net.internet2.edu (162.252.70.9),50.66666667,ae-1.4079.rtsw.losa.net.internet2.edu (162.252.70.114),35.33333333,universitycorpforadvancedinternet.as11164.any2ix.coresite.com (206.72.210.14),33.33333333,pccw-global.as3491.any2ix.coresite.com (206.72.210.49),44,HundredGE0-0-0-1.clbr02.hkg04.pccwbtn.net (63.223.17.242),208.6666667,63-218-115-82.static.pccwglobal.net (63.218.115.82),185,ae-96.core1.hhp.edgecastcdn.net (152.195.187.133),206.3333333,192.229.189.15 (192.229.189.15),181.6666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yahoo.com,57.10192919,396.3333333,14,192.168.165.35 (192.168.165.35),3,128.198.192.2 (128.198.192.2),12.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.333333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),12.33333333,core-910-ptr.frgp.net (192.43.217.170),12,yahoo.any2.coresite.com (206.51.46.25),15.33333333,ae-8.pat2.che.yahoo.com (209.191.64.80),37.66666667,ae-0.pat2.bfy.yahoo.com (209.191.64.63),48,et-1-0-1.pat1.bfz.yahoo.com (209.191.64.183),54,et-1-1-0.clr2-a-gdc.bf2.yahoo.com (74.6.122.57),45.66666667,lo0.fab2-1-gdc.bf2.yahoo.com (74.6.123.243),44.66666667,usw2-1-lbb.bf2.yahoo.com (74.6.98.139),55.33333333,media-router-fp74.prod.media.vip.bf1.yahoo.com (74.6.143.26),47.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple.com,15.63949251,102,7,192.168.165.35 (192.168.165.35),4.333333333,128.198.192.2 (128.198.192.2),9.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),10.66666667,core-910-ptr.frgp.net (192.43.217.170),39.33333333,206.51.46.20.any2ix.coresite.com (206.51.46.20),10.33333333,livepage.apple.com (17.253.144.10),18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glassdoor.com,24.71078992,122,7,192.168.165.35 (192.168.165.35),4.333333333,128.198.192.3 (128.198.192.3),8.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11,core-910-ptr.frgp.net (192.43.217.170),10.33333333,206.51.46.41.any2ix.coresite.com (206.51.46.41),12,104.17.90.51 (104.17.90.51),67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facebook.com,35.82631087,96.33333333,9,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.3 (128.198.192.3),11.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),12,core-910-ptr.frgp.net (192.43.217.170),11.33333333,206.51.46.105.any2ix.coresite.com (206.51.46.105),13,po102.psw01.den4.tfbnw.net (157.240.46.155),16.33333333,173.252.67.3 (173.252.67.3),11.66666667,edge-star-mini-shv-01-den4.facebook.com (157.240.28.35),9.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube.com,41.05001473,105.6666667,9,192.168.165.35 (192.168.165.35),2,128.198.192.2 (128.198.192.2),11.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10.33333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),13.33333333,core-910-ptr.frgp.net (192.43.217.170),17,72.14.194.239 (72.14.194.239),12,108.170.254.65 (108.170.254.65),11.66666667,172.253.75.177 (172.253.75.177),10.66666667,den16s08-in-f14.1e100.net (142.250.72.46),17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google.com,41.89594221,100,9,192.168.165.35 (192.168.165.35),4.333333333,128.198.192.2 (128.198.192.2),10.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10.33333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11,core-910-ptr.frgp.net (192.43.217.170),12,72.14.194.239 (72.14.194.239),14.33333333,108.170.254.81 (108.170.254.81),12,142.251.51.155 (142.251.51.155),9.666666667,den16s09-in-f14.1e100.net (142.250.72.78),15.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
twitter.com,39.02272797,224,10,192.168.165.35 (192.168.165.35),3.666666667,128.198.192.3 (128.198.192.3),16,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),31,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),12.33333333,core-910-ptr.frgp.net (192.43.217.170),14.66666667,den-b1-link.ip.twelve99.net (62.115.63.78),24.66666667,sjo-b23-link.ip.twelve99.net (213.155.133.171),44,twitter-ic322868-sjo-b21.ip.twelve99-cust.net (62.115.49.193),37.33333333,104.244.42.129 (104.244.42.129),40.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wordpress.com,19.96434236,86,7,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.3 (128.198.192.3),19.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),13.66666667,core-910-ptr.frgp.net (192.43.217.170),12,206.51.46.81.any2ix.coresite.com (206.51.46.81),12.33333333,192.0.78.9 (192.0.78.9),17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gmail.com,40.81313062,97.33333333,9,192.168.165.35 (192.168.165.35),2,128.198.192.3 (128.198.192.3),9.666666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11,core-910-ptr.frgp.net (192.43.217.170),13.33333333,72.14.194.239 (72.14.194.239),11,108.170.252.209 (108.170.252.209),22,142.251.61.183 (142.251.61.183),9,den08s05-in-f5.1e100.net (142.250.69.229),11.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tripadvisor.com,32.0907793,965.1666667,15,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.3 (128.198.192.3),9,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),14.33333333,core-1850-ptr.frgp.net (192.43.217.194),12.33333333,et-5-1-0.3469.rtsw.denv.net.internet2.edu (198.71.47.18),10.33333333,ae-3.4079.rtsw.salt.net.internet2.edu (162.252.70.9),24.66666667,ae-1.4079.rtsw.losa.net.internet2.edu (162.252.70.114),39.66666667,universitycorpforadvancedinternet.as11164.any2ix.coresite.com (206.72.210.14),42.33333333,pccw-global.as3491.any2ix.coresite.com (206.72.210.49),43,HundredGE0-0-0-1.clbr02.hkg04.pccwbtn.net (63.223.17.242),210,63-218-115-82.static.pccwglobal.net (63.218.115.82),182,ae-96.core1.hhp.edgecastcdn.net (152.195.187.133),184.5,192.229.189.15 (192.229.189.15),181.6666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yahoo.com,46.0475738,442.3333333,14,192.168.165.35 (192.168.165.35),2.666666667,128.198.192.2 (128.198.192.2),16.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.333333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),12.33333333,core-910-ptr.frgp.net (192.43.217.170),10.66666667,yahoo.any2.coresite.com (206.51.46.25),21.66666667,ae-3.pat1.che.yahoo.com (209.191.64.70),36,ae-10.pat2.bfy.yahoo.com (209.191.64.65),48.66666667,et-2-1-1.pat1.bfz.yahoo.com (209.191.64.185),46,et-18-0-1.msr1.bf2.yahoo.com (72.30.223.29),47.33333333,et-1-1-0.clr2-a-gdc.bf2.yahoo.com (74.6.122.57),50.66666667,lo0.fab2-1-gdc.bf2.yahoo.com (74.6.123.243),45.66666667,usw1-1-lbb.bf2.yahoo.com (74.6.98.138),45.33333333,media-router-fp74.prod.media.vip.bf1.yahoo.com (74.6.143.26),50.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple.com,15.3692472,74,7,192.168.165.35 (192.168.165.35),2.666666667,128.198.192.2 (128.198.192.2),8.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),12.33333333,core-910-ptr.frgp.net (192.43.217.170),14.66666667,206.51.46.20.any2ix.coresite.com (206.51.46.20),11.33333333,livepage.apple.com (17.253.144.10),14.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glassdoor.com,19.92387557,83.66666667,7,192.168.165.35 (192.168.165.35),2.666666667,128.198.192.3 (128.198.192.3),19,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11.33333333,core-910-ptr.frgp.net (192.43.217.170),20,206.51.46.41.any2ix.coresite.com (206.51.46.41),11.66666667,104.17.91.51 (104.17.91.51),10.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facebook.com,21.97809505,89.33333333,9,192.168.165.35 (192.168.165.35),2,128.198.192.3 (128.198.192.3),8,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),10.33333333,core-910-ptr.frgp.net (192.43.217.170),13,206.51.46.105.any2ix.coresite.com (206.51.46.105),11,po102.psw01.den4.tfbnw.net (157.240.46.155),14,173.252.67.3 (173.252.67.3),10.66666667,edge-star-mini-shv-01-den4.facebook.com (157.240.28.35),11.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube.com,40.66514111,141.6666667,9,192.168.165.35 (192.168.165.35),4,128.198.192.2 (128.198.192.2),9,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),17,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),14,core-910-ptr.frgp.net (192.43.217.170),12.66666667,72.14.194.239 (72.14.194.239),12.33333333,108.170.254.65 (108.170.254.65),14.33333333,172.253.75.177 (172.253.75.177),43.33333333,den16s08-in-f14.1e100.net (142.250.72.46),15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google.com,40.01097107,90.33333333,9,192.168.165.35 (192.168.165.35),2,128.198.192.2 (128.198.192.2),10.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11,core-910-ptr.frgp.net (192.43.217.170),11.66666667,72.14.194.239 (72.14.194.239),13,108.170.254.81 (108.170.254.81),11.66666667,142.251.51.155 (142.251.51.155),10,den16s09-in-f14.1e100.net (142.250.72.78),12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
twitter.com,34.30902362,243.6666667,10,192.168.165.35 (192.168.165.35),2,128.198.192.3 (128.198.192.3),11.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),7.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),78.66666667,core-910-ptr.frgp.net (192.43.217.170),12.66666667,den-b1-link.ip.twelve99.net (62.115.63.78),12.33333333,sjo-b23-link.ip.twelve99.net (213.155.133.171),35.33333333,twitter-ic322868-sjo-b21.ip.twelve99-cust.net (62.115.49.193),41.33333333,104.244.42.1 (104.244.42.1),42.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wordpress.com,20.14133072,77.33333333,7,192.168.165.35 (192.168.165.35),2,128.198.192.3 (128.198.192.3),9.666666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),7.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),9.666666667,core-910-ptr.frgp.net (192.43.217.170),22.66666667,206.51.46.81.any2ix.coresite.com (206.51.46.81),9.333333333,192.0.78.9 (192.0.78.9),16.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gmail.com,41.3015759,198,9,192.168.165.35 (192.168.165.35),1.666666667,128.198.192.3 (128.198.192.3),10.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.333333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),69,core-910-ptr.frgp.net (192.43.217.170),16.33333333,72.14.194.239 (72.14.194.239),27.33333333,108.170.252.209 (108.170.252.209),13,142.251.61.183 (142.251.61.183),14.66666667,den08s05-in-f5.1e100.net (142.250.69.229),36.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tripadvisor.com,21.03854752,86,8,192.168.165.35 (192.168.165.35),3.666666667,128.198.192.2 (128.198.192.2),10.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),11.66666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),12.66666667,core-910-ptr.frgp.net (192.43.217.170),9.666666667,206.51.46.55.any2ix.coresite.com (206.51.46.55),12,ae-66.core1.dna.edgecastcdn.net (152.199.97.129),13.33333333,192.229.162.112 (192.229.162.112),12.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yahoo.com,48.17393732,190,12,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.2 (128.198.192.2),10.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.333333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11,core-910-ptr.frgp.net (192.43.217.170),12.66666667,yahoo.any2.coresite.com (206.51.46.25),12,ae-6.pat2.nez.yahoo.com (209.191.64.222),21.66666667,et-1-0-0.msr1.ne1.yahoo.com (216.115.105.29),24,et-1-1-0.clr2-a-gdc.ne1.yahoo.com (98.138.97.67),20,lo0.fab5-2-gdc.ne1.yahoo.com (98.138.51.4),18,usw2-1-lbd.ne1.yahoo.com (98.138.97.157),22,media-router-fp73.prod.media.vip.ne1.yahoo.com (74.6.231.20),26.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple.com,24.82179689,112.6666667,7,192.168.165.35 (192.168.165.35),4,128.198.192.2 (128.198.192.2),9,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10.33333333,uccs-link-at-frgp.uccs.edu (128.198.254.2),11.66666667,core-910-ptr.frgp.net (192.43.217.170),10.33333333,206.51.46.20.any2ix.coresite.com (206.51.46.20),55.33333333,apple.com.pa (17.253.144.10),12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glassdoor.com,20.00459385,75,7,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.3 (128.198.192.3),11,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.333333333,uccs-link-at-frgp.uccs.edu (128.198.254.2),13.66666667,core-910-ptr.frgp.net (192.43.217.170),11,206.51.46.41.any2ix.coresite.com (206.51.46.41),18.33333333,104.17.90.51 (104.17.90.51),9.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facebook.com,22.06020331,100.6666667,9,192.168.165.35 (192.168.165.35),2,128.198.192.3 (128.198.192.3),7.666666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),11.66666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),9.666666667,core-910-ptr.frgp.net (192.43.217.170),10.33333333,206.51.46.105.any2ix.coresite.com (206.51.46.105),14,po102.psw01.den4.tfbnw.net (157.240.46.155),20.33333333,173.252.67.3 (173.252.67.3),11.33333333,edge-star-mini-shv-01-den4.facebook.com (157.240.28.35),13.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube.com,41.7812295,123.3333333,9,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.2 (128.198.192.2),10.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),18.66666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),9.666666667,core-910-ptr.frgp.net (192.43.217.170),10,72.14.194.239 (72.14.194.239),34.66666667,108.170.254.65 (108.170.254.65),9.666666667,172.253.75.177 (172.253.75.177),12,den16s08-in-f14.1e100.net (142.250.72.46),16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google.com,40.68446612,112.6666667,9,192.168.165.35 (192.168.165.35),6.333333333,128.198.192.2 (128.198.192.2),9.666666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.666666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),13.66666667,core-910-ptr.frgp.net (192.43.217.170),12.33333333,72.14.194.239 (72.14.194.239),13.33333333,108.170.254.81 (108.170.254.81),14.66666667,142.251.51.155 (142.251.51.155),15,den16s09-in-f14.1e100.net (142.250.72.78),18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
twitter.com,34.719805,182.3333333,10,192.168.165.35 (192.168.165.35),6.666666667,128.198.192.3 (128.198.192.3),8.666666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9,uccs-link-at-frgp.uccs.edu (128.198.254.2),14.33333333,core-910-ptr.frgp.net (192.43.217.170),10.66666667,den-b1-link.ip.twelve99.net (62.115.63.78),13.33333333,sjo-b23-link.ip.twelve99.net (213.155.133.171),42.66666667,twitter-ic322868-sjo-b21.ip.twelve99-cust.net (62.115.49.193),37.66666667,104.244.42.1 (104.244.42.1),39.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wordpress.com,20.01219106,67.33333333,7,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.3 (128.198.192.3),11,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10,uccs-link-at-frgp.uccs.edu (128.198.254.2),11.33333333,core-910-ptr.frgp.net (192.43.217.170),11,206.51.46.81.any2ix.coresite.com (206.51.46.81),10,192.0.78.17 (192.0.78.17),11.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gmail.com,40.61065102,105.6666667,9,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.3 (128.198.192.3),8.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.333333333,uccs-link-at-frgp.uccs.edu (128.198.254.2),11.66666667,core-910-ptr.frgp.net (192.43.217.170),14.33333333,72.14.194.239 (72.14.194.239),11,108.170.252.209 (108.170.252.209),14,142.251.61.183 (142.251.61.183),13,den08s05-in-f5.1e100.net (142.250.69.229),22.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tripadvisor.com,20.55079603,203.6666667,7,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.2 (128.198.192.2),20.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),16.66666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),10.33333333,core-910-ptr.frgp.net (192.43.217.170),13,den-b1-link.ip.twelve99.net (62.115.63.78),12.33333333,192.229.182.112 (192.229.182.112),128.6666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yahoo.com,20.7546773,231.6666667,12,192.168.165.35 (192.168.165.35),3.666666667,128.198.192.2 (128.198.192.2),8.666666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10.33333333,uccs-link-at-frgp.uccs.edu (128.198.254.2),11.33333333,core-910-ptr.frgp.net (192.43.217.170),12.66666667,yahoo.any2.coresite.com (206.51.46.25),16,ae-6.pat2.nez.yahoo.com (209.191.64.222),33.33333333,et-1-0-0.msr1.ne1.yahoo.com (216.115.105.29),22,et-1-1-0.clr2-a-gdc.ne1.yahoo.com (98.138.97.67),41.33333333,lo0.fab5-2-gdc.ne1.yahoo.com (98.138.51.4),20.33333333,usw2-1-lbd.ne1.yahoo.com (98.138.97.157),30.33333333,media-router-fp73.prod.media.vip.ne1.yahoo.com (74.6.231.20),21.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple.com,15.35519576,69.66666667,7,192.168.165.35 (192.168.165.35),2.666666667,128.198.192.2 (128.198.192.2),10.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10.66666667,uccs-link-at-frgp.uccs.edu (128.198.254.2),11.33333333,core-910-ptr.frgp.net (192.43.217.170),12.33333333,206.51.46.20.any2ix.coresite.com (206.51.46.20),10.33333333,apple.com.pa (17.253.144.10),11.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
